specObjID,ra,dec,z,class,x,y,z_cart
519212512424519680,54.330988,-6.3536117,0.0103717,GALAXY,26.56762359042568,37.01498921857994,-5.07331190713641
393002317911189504,253.01522,63.115797,0.01037209,GALAXY,-6.055888837870038,-19.826755345227504,40.890955003691694
1983918706278819840,176.51326,14.643798,0.01037425,GALAXY,-44.2837156415927,2.6982212759023434,11.592658435603095
2507414890755418112,181.26777,26.753387,0.01037447,GALAXY,-40.93752820251438,-0.90596274446175,20.642300753605774
2291312745821267968,176.93316,36.500149,0.01037508,GALAXY,-36.811251257650106,1.972259728654032,27.2781088718476
2571603278194305024,136.02025,22.061576,0.01037601,GALAXY,-30.586038094611904,29.515709866661098,17.2263321754903
7659653304310585344,213.44858,57.672832,0.0103764,GALAXY,-20.464345766627776,-13.518659090183236,38.75620626060995
1306167631857870848,214.07591,57.555487,0.01037816,GALAXY,-20.38425839556518,-13.788684759294105,38.71244270839647
2391550278726871040,212.01056,25.252027,0.01037822,GALAXY,-35.18086203650776,-21.992459351369014,19.5694146168961
1534643680567126016,166.5133,43.332713,0.01037908,GALAXY,-32.44963629697742,7.782502207250533,31.48213765212844
1087771636695853056,173.33261,49.343254,0.0103799,GALAXY,-29.69004628980762,3.470648654556663,34.80601583637669
2897074393979054080,130.69346,10.556753,0.01038085,GALAXY,-29.41085690279626,34.20117141691754,8.406470700156719
1389391317070538752,146.42528,6.8699026,0.01038253,GALAXY,-37.96102733583666,25.19711070827402,5.489375645726633
1970484047620630528,164.89847,14.735499,0.0103845,GALAXY,-42.857928589743366,11.56518441508954,11.6751462399186
1470500645147535360,147.00331,9.9709595,0.01039793,GALAXY,-37.964365727014616,24.651229328805336,7.95789555348507
695817171921561600,238.35495,52.071236,0.01040119,GALAXY,-14.826484772213806,-24.057702087871643,36.263315899124024
1073035977984862208,177.48691,59.6035,0.01040202,GALAXY,-23.241545171057695,1.02006779908099,39.65794142302997
8535528674220595200,338.61269,18.003737,0.01040324,GALAXY,40.72020419863204,-15.947670496022356,14.212450275058421
4158214800038713344,126.68523,48.810949,0.01040364,GALAXY,-18.091751011836568,24.285008686244513,34.605578612365115
1946792878965549056,240.96857,8.342565,0.01040521,GALAXY,-22.08320595188671,-39.78766943207616,6.673025219355907
2358832930886805504,180.0548,31.865596,0.01040682,GALAXY,-39.06642814020641,-0.03736472272608343,24.284186701864297
873838554348808192,175.17316,62.771075,0.01041258,GALAXY,-20.98364171622747,1.7719450398212455,40.92423578510736
9215693722075027456,161.38162,58.589207,0.01041306,GALAXY,-22.732292975355673,7.658380916641232,39.28145825010219
3119975370439288832,210.50003,20.501681,0.01041461,GALAXY,-37.151450575319686,-21.88390301614498,16.122486890355166
2508592467675211776,180.59382,29.86177,0.01041761,GALAXY,-39.93079777241605,-0.4138621652025695,22.927018880372675
1482886914636802048,189.49074,57.228861,0.01041774,GALAXY,-24.583462554176737,-4.109776495625026,38.71826418892081
9186251818182924288,173.48047,49.846023,0.01041846,GALAXY,-29.503246500715843,3.371657839713253,35.196926337856866
2975768642668488704,181.23214,21.426107,0.01042206,GALAXY,-42.87263149014046,-0.9221137978283056,16.82803086922841
493153536654206976,122.69916,46.912257,0.01042284,GALAXY,-17.001506417406482,26.483421925336227,33.645051122007324
1118038719048214528,146.5705,5.708379,0.01042529,GALAXY,-38.26639147740018,25.260314259168915,4.583404158638325
2573848205926098944,137.66049,19.472978,0.01042921,GALAXY,-32.1248468295682,29.271881343271726,15.367244123382847
860350294096111616,135.24377,47.795379,0.01043184,GALAXY,-21.995862748678967,21.809487856145445,34.155505157655774
1336519925790959616,129.17139,5.2735846,0.01043185,GALAXY,-29.00134980519119,35.595442866404355,4.23798229501184
868205757135349760,153.05045,62.096991,0.01043292,GALAXY,-19.236805984444434,9.780315939051203,40.75291586245916
1472802198818678784,151.70643,11.235833,0.01043441,GALAXY,-39.83228681332524,21.44171087399926,8.986509669740936
1306168181613684736,214.1296,57.810122,0.0104364,GALAXY,-20.34195359570273,-13.78786966363356,39.03875513089313
2363330208238430208,178.97051,33.046574,0.0104367,GALAXY,-38.66183169763249,0.6947501778225941,25.156052127184594
1470523185135904768,146.88082,10.492099,0.01044028,GALAXY,-38.00316822463836,24.79208562602097,8.403282515042598
383986597290338304,200.25391,-2.7141641,0.01044113,GALAXY,-43.248142868928944,-15.958435377736341,-2.1853725058906672
2099918005914855424,111.64746,43.296347,0.01044269,GALAXY,-12.392625980468898,31.22460908742038,31.653292195638063
704906834682603520,245.70803,45.07139,0.01044378,GALAXY,-13.411512269430032,-29.714309997604474,32.68209152994942
3243892529493469184,177.02909,59.876653,0.0104454,GALAXY,-23.13944109816855,1.2009064957921105,39.93384013599601
1851047394439882752,215.482,34.805336,0.01044906,GALAXY,-30.880238247922296,-22.0120259411665,26.362084153029773
2823864233756747776,175.06706,17.457232,0.01045057,GALAXY,-43.901153946468064,3.7890825749499024,13.85728877353274
2022161927584638976,197.17459,9.1946967,0.01045349,GALAXY,-43.5772801257822,-13.46824659421341,7.383054774605885
1886001424244959232,220.86145,46.382423,0.01045438,GALAXY,-24.10814809748315,-20.854757869954522,33.45327223246237
11568751976989874176,178.97172,33.04576,0.01045485,GALAXY,-38.729274277061265,0.6951439484874444,25.19914214061574
892955488998680576,226.96595,54.752773,0.01045553,GALAXY,-18.200645947025386,-19.494563115883363,37.74138686988823
2391524715081525248,212.3671,25.790097,0.01045833,GALAXY,-35.15518809979489,-22.281854535838846,20.111855434602916
950421189480704000,184.98191,5.4111347,0.01045964,GALAXY,-45.852001859624515,-3.9969431000620617,4.359751242873078
2805905090790057984,169.25317,21.893232,0.01046328,GALAXY,-42.15991056093095,8.00189248529183,17.24485314477543
874847631161976832,178.24303,61.216087,0.01046358,GALAXY,-22.258909609801986,0.6827815184050612,40.53480485633608
937876035611944960,141.51615,44.733875,0.01046381,GALAXY,-25.71870179638018,20.445745648961882,32.55164081200146
5983194932541937664,143.50629,9.4798812,0.01046391,GALAXY,-36.67421247022187,27.1312595699304,7.617554449844415
12464881440780474368,24.904614,7.23695,0.01046582,GALAXY,41.623272451220096,19.324954076191105,5.827405374972439
1467193864832968704,143.50055,10.029529,0.0104659,GALAXY,-36.61800978260252,27.095357914997034,8.056356890463743
2821544544200321024,175.65115,18.845457,0.01046703,GALAXY,-43.65833953799868,3.3201227006774094,14.944199800891374
2571670073525692416,135.52575,23.3871,0.01046809,GALAXY,-30.30360483013872,29.752510333494044,18.366139261190263
1087773835719108608,173.30591,50.302405,0.01047224,GALAXY,-29.363888110675465,3.446393453810838,35.61479260546167
1481830559259846656,187.81104,58.188302,0.01047247,GALAXY,-24.173620206894977,-3.3161194708651918,39.33525548892334
868197510798141440,152.93481,61.896231,0.01047768,GALAXY,-19.426853410936143,9.926334289771498,40.85113595439589
9336085021663188992,120.67535,40.677401,0.01047912,GALAXY,-17.920855907870322,30.211762019449516,30.189907756904013
412203369680103424,261.81529,60.010545,0.01048164,GALAXY,-3.2967513430733604,-22.921196621233268,40.126272492357565
1931069868627486720,225.05707,9.9377566,0.01048256,GALAXY,-32.23862016964556,-32.30290738638409,7.9960605827073294
868205207379535872,153.01012,61.590279,0.01048278,GALAXY,-19.643520507539687,10.00450366736294,40.75383830776518
2022236144619513856,197.01031,9.956367,0.01048362,GALAXY,-43.64313501797292,-13.351633236086922,8.011691960143988
1848772504395474944,210.5251,36.611219,0.01048776,GALAXY,-32.05286382112709,-18.899498307443682,27.645821375475748
2571600804293142528,135.99882,21.906569,0.01048811,GALAXY,-30.938279145885584,29.87798027406032,17.295687533735276
398657107773122560,259.18029,61.850618,0.01048886,GALAXY,-4.105738116252178,-21.482879736204975,40.877218901244795
1953530122657097728,113.32936,42.545306,0.01048933,GALAXY,-13.526908665708211,31.36487955749112,31.34928155155994
1850989395201517568,217.60628,35.321029,0.01048987,GALAXY,-29.970215813163918,-23.08540679885635,26.806367083688233
1468284854289328128,143.51159,10.108707,0.01049027,GALAXY,-36.69929083257089,27.144559977245812,8.138158360627651
1850017426905786368,214.80942,36.35938,0.01049082,GALAXY,-30.65978916183188,-21.316585157714922,27.49000031830114
1810604333012641792,176.23975,13.387487,0.01049131,GALAXY,-45.01434822810502,2.9584838469882806,10.736655984572497
2984813230334961664,198.23316,21.789563,0.01049344,GALAXY,-40.9048222878445,-13.475059075044628,17.21654219870257
384091600650790912,200.82225,-1.8288252,0.010494,GALAXY,-43.33191332704815,-16.479508067113393,-1.4802614383264434
1648400803481806848,201.84703,40.36782,0.010498,GALAXY,-32.814021928613066,-13.15592627410865,30.05358584215338
1810617527152175104,177.05333,13.209376,0.01050532,GALAXY,-45.14498998630981,2.323815063884505,10.61048515594368
427923083647543296,344.21166,-0.84247219,0.01050539,GALAXY,44.67700888545585,-12.632499732061085,-0.6827313691688983
2358845850148431872,179.14219,32.128138,0.01050953,GALAXY,-39.33386641058392,0.5889352664696956,24.703782956931185
6048471838807578624,171.64807,11.437839,0.01051179,GALAXY,-45.05616492045865,6.614694868307935,9.213600554760513
11997856175838484480,113.89983,41.963981,0.01051257,GALAXY,-13.997536274995449,31.587488997347183,31.069626973172372
1982756521833949184,176.69281,14.533054,0.01051697,GALAXY,-44.922371516199306,2.595863698406145,11.664795150244467
2990470767029807104,181.22886,24.113533,0.01051794,GALAXY,-42.42246411809084,-0.9100018302092733,18.992879694968416
2507491856569362432,181.30323,28.781887,0.01051833,GALAXY,-40.73662791722267,-0.9267410870484716,22.38417347715064
11568764896251500544,178.45195,33.364401,0.01051904,GALAXY,-38.81697664387624,1.0490344592281042,25.569823170074542
1024601665577183232,202.81015,-2.4350745,0.01052074,GALAXY,-42.825936975453466,-18.011294152959753,-1.9757135548259868
1470536654153345024,147.74511,10.801591,0.01052707,GALAXY,-38.65174632602805,24.3920480391665,8.719973803368154
2818299330211899392,175.08094,17.765685,0.01052741,GALAXY,-44.14855953952568,3.7996614956139987,14.19768330016708
736376783108073472,8.1304518,-10.68949,0.01052816,GALAXY,45.26689019316635,6.466980315475543,-8.631425688694321
5486628542967207936,146.37979,6.3786606,0.01052919,GALAXY,-38.51395563362613,25.608197394631773,5.170378054380858
2816045060322256896,174.06158,25.435419,0.01052926,GALAXY,-41.80231681360259,4.34818130580329,19.98813939711215
1467195788978317312,143.61103,9.9164568,0.01053151,GALAXY,-36.91230919601275,27.20313447356598,8.016261593037076
2363335156040755200,178.85277,33.126108,0.01053165,GALAXY,-38.975905063901735,0.7805165493902853,25.438487173706662
1071965878259574784,170.54461,59.870438,0.01053249,GALAXY,-23.050182948343835,3.8388309098304627,40.26343585291213
2358844750636804096,179.07851,32.034229,0.01053266,GALAXY,-39.460060886494446,0.6346922465199804,24.693366937093483
2166259239301965824,123.00378,20.660708,0.01053344,GALAXY,-23.728531567856994,36.5334575099461,16.426962418848586
1025749281660758016,202.80943,-2.4353597,0.01053347,GALAXY,-42.877845270015044,-18.032491090837294,-1.9783297732308194
1982726285264185344,176.74874,13.87343,0.0105338,GALAXY,-45.127903425589345,2.5635436792355253,11.163789531777507
1072019754329335808,174.14304,59.427216,0.01053474,GALAXY,-23.559835623044528,2.416786654207397,40.0900093452338
3100866128411387904,233.61222,12.270186,0.01053602,GALAXY,-26.99563715810744,-36.63234628826554,9.896864820461541
1940057546400229376,233.00348,8.6331551,0.01053611,GALAXY,-27.70618843754556,-36.772000568464144,6.990365365658729
2918356268131313664,158.12908,14.65058,0.01053658,GALAXY,-41.813985623270085,16.784467557017837,11.778937766319178
672162828685174784,174.98309,63.455532,0.01054155,GALAXY,-20.742303524680192,1.820885214459093,41.68157655672722
2841854179759122432,240.41795,13.57773,0.01054171,GALAXY,-22.359064695866564,-39.387798321807956,10.938551534661881
2505144122839427072,180.95703,29.715467,0.01054259,GALAXY,-40.46429799874543,-0.6759511666354737,23.098129636793846
1621324230018754560,170.82167,41.060406,0.01054582,GALAXY,-34.69618409784445,5.606089639373988,30.61721548441905
1212635750592440320,25.805677,-0.047452,0.01054868,GALAXY,41.97487766260193,20.29657982653716,-0.038614100900894344
2989429249607231488,181.65071,25.113881,0.01055082,GALAXY,-42.20791007454226,-1.2163601445680825,19.792314343270846
1969264414330742784,161.35814,13.443935,0.01055105,GALAXY,-42.977391137904625,14.498453910590914,10.842332672687865
1874766056455694336,50.137426,41.574133,0.01055127,GALAXY,22.361546954080257,26.779637780892372,30.947054482418
1983910734819518464,176.66414,14.560416,0.01055196,GALAXY,-45.06456427933756,2.6267060103282733,11.725066525511554
1381616395623622656,178.85382,10.201577,0.01055358,GALAXY,-45.89946706697412,0.918323662076505,8.261574895062486
1616838496952018944,165.45651,45.148014,0.01055374,GALAXY,-31.844777664477967,8.261412788723849,33.06936681405249
893009090190534656,228.75397,55.43202,0.01055389,GALAXY,-17.449530685606746,-19.900157668792232,38.412018049303185
1024667361396942848,201.39905,-2.0802095,0.01055405,GALAXY,-43.4037056792799,-17.008896073284525,-1.6932597924928863
1625938330061400064,175.32419,47.687319,0.01055808,GALAXY,-31.309845164473696,2.560830094274201,34.50862361464259
1969249021167953920,161.76151,13.567084,0.01056014,GALAXY,-43.09316550515208,14.20039735628595,10.94919749566941
1554905756325668864,217.07319,37.19716,0.01056048,GALAXY,-29.66517171316936,-22.413780195216873,28.218736806230655
9980138801962702848,179.78246,37.789857,0.01056588,GALAXY,-36.90529515171713,0.14012230139357748,28.616424751917
873846800686016512,174.7519,63.142849,0.01056826,GALAXY,-21.01397352041299,1.9302101798990432,41.67238420747139
1307270167629162496,216.12709,57.137684,0.01056849,GALAXY,-20.47295280878708,-14.943966138924486,39.236860414210774
671050952769300480,169.25891,63.268981,0.01056994,GALAXY,-20.645800346388743,3.9164014355240826,41.725353905397114
549598340958939136,155.45617,65.370159,0.01057253,GALAXY,-17.71511148566849,8.089613298926338,42.47814151947592
2283380875347388416,205.7883,33.55682,0.01057345,GALAXY,-35.066348145682284,-16.942901824253703,25.832691271885924
9270875462212802560,178.76671,58.488038,0.0105779,GALAXY,-24.43120318312131,0.5259621761107374,39.85865648704445
2823782869896292352,176.42875,16.105002,0.01057794,GALAXY,-44.83142441135224,2.797970208075322,12.969350819151886
1469376115620472832,145.67867,9.4561161,0.01057865,GALAXY,-38.09103539817117,26.004727032474026,7.681746211445036
1496346861139683328,225.76245,49.432866,0.01058134,GALAXY,-21.218806705078627,-21.791185768111152,35.52742183259186
1252168425283807232,319.90274,0.788055,0.01058138,GALAXY,35.7724070239398,-30.120240157349485,0.6432431166093109
1118036245147052032,146.58517,5.6918341,0.01058661,GALAXY,-38.86473593686218,25.64100723231982,4.640706050842045
1071982645811898368,172.71034,60.502232,0.01058833,GALAXY,-22.85724069260564,2.923887489156844,40.732938313973285
3116518501485930496,233.9153,12.606396,0.01058895,GALAXY,-26.90095310171877,-36.91111496115622,10.214646801095215
1473891535081728000,170.52779,57.912598,0.01058899,GALAXY,-24.52293297386264,4.091505210809012,39.65264866138275
808434653030541312,332.58595,-9.1920465,0.01059281,GALAXY,41.0276804079921,-21.27949513849303,-7.479070575560643
380620717386917888,194.34561,-3.6745183,0.01059428,GALAXY,-45.27219894682206,-11.578126820255335,-3.000977908631679
2571606301851281408,135.84712,21.890194,0.0105945,GALAXY,-31.174896269883217,30.266418200193087,17.45827874490931
8336285619493033984,177.34222,45.424863,0.01059543,GALAXY,-32.832425556698865,1.5240914254042552,33.35887769593138
1480706583515129856,185.64984,58.471913,0.01059554,GALAXY,-24.369786554399568,-2.4108826945292887,39.918070036893475
694796825516861440,234.68689,56.713914,0.01059634,GALAXY,-14.857917705841423,-20.974411846627792,39.15096251292453
2990522993832126464,182.06999,25.388675,0.01059686,GALAXY,-42.28579377846641,-1.5283721425530912,20.08163371851816
7234171989430392832,159.3692,23.424948,0.01059806,GALAXY,-40.2251483774207,15.144322758480934,18.621998817452354
8246105877473679360,122.70134,46.909698,0.01060004,GALAXY,-17.291681694245757,26.933176753824398,34.214200989943336
1540351245947004928,177.55192,45.478677,0.01060518,GALAXY,-32.836579716891414,1.4038647951224366,33.42038237984677
1554946988011710464,215.61974,37.122197,0.01060561,GALAXY,-30.38310234333479,-21.76800190901939,28.290151603921593
2846334689692641280,243.60085,10.514399,0.01060842,GALAXY,-20.4973303863709,-41.293142459454046,8.55622292151142
